Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Lebanon,LBN,2003,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.505950052
Lebanon,LBN,2002,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.655249695
Lebanon,LBN,2001,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.736712505
Lebanon,LBN,2000,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.656624214
Lebanon,LBN,1999,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.824916962
Lebanon,LBN,1998,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.941506983
Lebanon,LBN,1997,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.829282886
Lebanon,LBN,1977,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.343665854
Lebanon,LBN,1973,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,6.380153795
Lebanon,LBN,1972,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,6.359526452
Lebanon,LBN,1971,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,6.212617587
Lebanon,LBN,1970,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,6.279032235
Lebanon,LBN,1969,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,6.538418679
Lebanon,LBN,1968,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,6.432226891
Lebanon,LBN,1967,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,6.605717195
Lebanon,LBN,2023,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.50930692
Lebanon,LBN,2022,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.417279976
Lebanon,LBN,2021,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.281282544
Lebanon,LBN,2020,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.246514385
Lebanon,LBN,2019,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.264090481
Lebanon,LBN,2018,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.33101157
Lebanon,LBN,2017,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.319750228
Lebanon,LBN,2016,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.402793951
Lebanon,LBN,2015,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.613050404
Lebanon,LBN,2014,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.548552758
Lebanon,LBN,2013,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.594092946
Lebanon,LBN,2012,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.500995259
Lebanon,LBN,2011,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.567648801
Lebanon,LBN,2010,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.592537196
Lebanon,LBN,2009,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.669296733
Lebanon,LBN,2008,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.849330463
Lebanon,LBN,2007,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.802883038
Lebanon,LBN,2006,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.842252981
Lebanon,LBN,2005,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.419149309
Lebanon,LBN,2004,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.229428576
Lebanon,LBN,2003,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.355328276
Lebanon,LBN,2002,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.179283791
Lebanon,LBN,2001,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,5.720454809
Lebanon,LBN,2000,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.75784774
Lebanon,LBN,1999,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.552393778
Lebanon,LBN,1998,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.670377897
Lebanon,LBN,1997,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.478741591
Lebanon,LBN,1977,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.756174246
Lebanon,LBN,1973,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,5.512529168
Lebanon,LBN,1972,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,5.831454308
Lebanon,LBN,1971,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,5.376993292
Lebanon,LBN,1970,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,5.957312805
Lebanon,LBN,1969,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,7.032216722
Lebanon,LBN,1968,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,7.381736672
Lebanon,LBN,1967,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,10.38695445
